17.07.2023 12:45:44: Voltage:5,46;MaxVoltage:5,46;MinVoltage:4,92;Ampere:15,2;MaxAmpere:15,2;MinAmpere:14,32;Temperature:6,29;MaxTemperature:6,29;MinTemperature:5,79
17.07.2023 13:10:08: Voltage:9,62;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,81;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,36;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:10: Voltage:9,05;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,4;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,6;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:12: Voltage:8,25;MaxVoltage:9,91;MinVoltage:0,08;Ampere:20,97;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,5;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:14: Voltage:7,14;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,81;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,29;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:16: Voltage:5,84;MaxVoltage:9,91;MinVoltage:0,08;Ampere:14,35;MaxAmpere:26,17;MinAmpere:0,22;Temperature:5,01;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:18: Voltage:4,57;MaxVoltage:9,91;MinVoltage:0,08;Ampere:10,79;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:20: Voltage:3,23;MaxVoltage:9,91;MinVoltage:0,08;Ampere:7,63;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,48;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:22: Voltage:2,21;MaxVoltage:9,91;MinVoltage:0,08;Ampere:4,92;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:24: Voltage:1,16;MaxVoltage:9,91;MinVoltage:0,08;Ampere:2,51;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,72;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:26: Voltage:0,52;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,99;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:28: Voltage:0,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,48;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:30: Voltage:0,2;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,83;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,44;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:32: Voltage:0,48;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,74;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,01;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:34: Voltage:1,29;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,92;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:36: Voltage:2,15;MaxVoltage:9,91;MinVoltage:0,08;Ampere:6,82;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,93;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:38: Voltage:3,33;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,95;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,11;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:40: Voltage:4,56;MaxVoltage:9,91;MinVoltage:0,08;Ampere:13,19;MaxAmpere:26,17;MinAmpere:0,22;Temperature:5,47;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:42: Voltage:5,94;MaxVoltage:9,91;MinVoltage:0,08;Ampere:16,47;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,74;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:44: Voltage:7,13;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,86;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:46: Voltage:8,29;MaxVoltage:9,91;MinVoltage:0,08;Ampere:22,62;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,77;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:10:48: Voltage:9,11;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,74;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,51;MaxTempe17.07.2023 13:11:55: Voltage:5,45;MaxVoltage:5,46;MinVoltage:4,92;Ampere:15,28;MaxAmpere:15,28;MinAmpere:14,32;Temperature:6,31;MaxTemperature:6,31;MinTemperature:5,79
17.07.2023 13:11:57: Voltage:6,72;MaxVoltage:6,72;MinVoltage:4,92;Ampere:18,78;MaxAmpere:18,78;MinAmpere:14,32;Temperature:7,5;MaxTemperature:7,5;MinTemperature:5,79
17.07.2023 13:11:59: Voltage:7,89;MaxVoltage:7,89;MinVoltage:4,92;Ampere:21,4;MaxAmpere:21,68;MinAmpere:14,32;Temperature:8,53;MaxTemperature:8,53;MinTemperature:5,79
17.07.2023 13:12:01: Voltage:8,85;MaxVoltage:8,85;MinVoltage:4,92;Ampere:23,81;MaxAmpere:23,81;MinAmpere:14,32;Temperature:9,26;MaxTemperature:9,28;MinTemperature:5,79
17.07.2023 13:12:03: Voltage:9,43;MaxVoltage:9,49;MinVoltage:4,92;Ampere:25,24;MaxAmpere:25,34;MinAmpere:14,32;Temperature:9,73;MaxTemperature:9,77;MinTemperature:5,79
17.07.2023 13:12:05: Voltage:9,81;MaxVoltage:9,85;MinVoltage:4,92;Ampere:25,87;MaxAmpere:26,12;MinAmpere:14,32;Temperature:9,81;MaxTemperature:9,9;MinTemperature:5,79
17.07.2023 13:12:07: Voltage:9,83;MaxVoltage:9,89;MinVoltage:4,92;Ampere:25,78;MaxAmpere:26,13;MinAmpere:14,32;Temperature:9,56;MaxTemperature:9,9;MinTemperature:5,79
17.07.2023 13:12:09: Voltage:9,46;MaxVoltage:9,89;MinVoltage:4,92;Ampere:24,48;MaxAmpere:26,13;MinAmpere:14,32;Temperature:9,06;MaxTemperature:9,9;MinTemperature:5,79
17.07.2023 13:12:11: Voltage:8,69;MaxVoltage:9,89;MinVoltage:4,92;Ampere:22,24;MaxAmpere:26,13;MinAmpere:14,32;Temperature:8,13;MaxTemperature:9,9;MinTemperature:5,79
17.07.2023 13:12:13: Voltage:7,84;MaxVoltage:9,89;MinVoltage:4,92;Ampere:19,74;MaxAmpere:26,13;MinAmpere:14,32;Temperature:7;MaxTemperature:9,9;MinTemperature:5,79
17.07.2023 13:12:15: Voltage:6,58;MaxVoltage:9,89;MinVoltage:4,92;Ampere:16,53;MaxAmpere:26,13;MinAmpere:14,32;Temperature:5,73;MaxTemperature:9,9;MinTemperature:5,73
17.07.2023 13:12:17: Voltage:5,34;MaxVoltage:9,89;MinVoltage:4,92;Ampere:13,14;MaxAmpere:26,13;MinAmpere:12,93;Temperature:4,45;MaxTemperature:9,9;MinTemperature:4,45
17.07.2023 13:12:19: Voltage:4,03;MaxVoltage:9,89;MinVoltage:4,03;Ampere:9,28;MaxAmpere:26,13;MinAmpere:9,28;Temperature:3,16;MaxTemperature:9,9;MinTemperature:3,15
17.07.2023 13:12:21: Voltage:2,72;MaxVoltage:9,89;MinVoltage:2,72;Ampere:6,51;MaxAmpere:26,13;MinAmpere:6,26;Temperature:2,05;MaxTemperature:9,9;MinTemperature:2,04
17.07.2023 13:12:23: Voltage:1,68;MaxVoltage:9,89;MinVoltage:1,68;Ampere:3,71;MaxAmpere:26,13;MinAmpere:3,58;Temperature:1,2;MaxTemperature:9,9;MinTemperature:1,18
17.07.2023 13:12:25: Voltage:0,79;MaxVoltage:9,89;MinVoltage:0,79;Ampere:1,84;MaxAmpere:26,13;MinAmpere:1,6;Temperature:0,45;MaxTemperature:9,9;MinTemperature:0,44
17.07.2023 13:12:27: Voltage:0,33;MaxVoltage:9,89;MinVoltage:0,3;Ampere:0,61;MaxAmpere:26,13;MinAmpere:0,53;Temperature:0,21;MaxTemperature:9,9;MinTemperature:0,12
17.07.2023 13:12:29: Voltage:0,14;MaxVoltage:9,89;MinVoltage:0,1;Ampere:0,23;MaxAmpere:26,13;MinAmpere:0,22;Temperature:0,2;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:31: Voltage:0,39;MaxVoltage:9,89;MinVoltage:0,1;Ampere:1,21;MaxAmpere:26,13;MinAmpere:0,22;Temperature:0,64;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:33: Voltage:0,89;MaxVoltage:9,89;MinVoltage:0,1;Ampere:2,98;MaxAmpere:26,13;MinAmpere:0,22;Temperature:1,3;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:35: Voltage:1,61;MaxVoltage:9,89;MinVoltage:0,1;Ampere:5,27;MaxAmpere:26,13;MinAmpere:0,22;Temperature:2,36;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:37: Voltage:2,69;MaxVoltage:9,89;MinVoltage:0,1;Ampere:8,12;MaxAmpere:26,13;MinAmpere:0,22;Temperature:3,52;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:39: Voltage:3,94;MaxVoltage:9,89;MinVoltage:0,1;Ampere:11,32;MaxAmpere:26,13;MinAmpere:0,22;Temperature:4,8;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:41: Voltage:5,25;MaxVoltage:9,89;MinVoltage:0,1;Ampere:14,88;MaxAmpere:26,13;MinAmpere:0,22;Temperature:6;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:43: Voltage:6,49;MaxVoltage:9,89;MinVoltage:0,1;Ampere:18,27;MaxAmpere:26,13;MinAmpere:0,22;Temperature:7,35;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:45: Voltage:7,64;MaxVoltage:9,89;MinVoltage:0,1;Ampere:21,14;MaxAmpere:26,13;MinAmpere:0,22;Temperature:8,32;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:47: Voltage:8,71;MaxVoltage:9,89;MinVoltage:0,1;Ampere:23,4;MaxAmpere:26,13;MinAmpere:0,22;Temperature:9,15;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:49: Voltage:9,43;MaxVoltage:9,89;MinVoltage:0,1;Ampere:25,32;MaxAmpere:26,13;MinAmpere:0,22;Temperature:9,67;MaxTemperature:9,9;MinTemperature:0,09
17.07.2023 13:12:51: Voltage:9,78;MaxVoltage:9,89;MinVoltage:0,1;Ampere:26;MaxAmpere:26,13;MinAmpere:0,22;Temperature:9,89;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:12:53: Voltage:9,79;MaxVoltage:9,9;MinVoltage:0,1;Ampere:25,91;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,67;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:12:55: Voltage:9,58;MaxVoltage:9,9;MinVoltage:0,1;Ampere:24,75;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,11;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:12:57: Voltage:8,83;MaxVoltage:9,9;MinVoltage:0,1;Ampere:22,69;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,35;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:12:59: Voltage:7,97;MaxVoltage:9,9;MinVoltage:0,1;Ampere:20,25;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,27;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:01: Voltage:6,83;MaxVoltage:9,9;MinVoltage:0,1;Ampere:16,84;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,02;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:03: Voltage:5,62;MaxVoltage:9,9;MinVoltage:0,1;Ampere:13,51;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,78;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:05: Voltage:4,24;MaxVoltage:9,9;MinVoltage:0,1;Ampere:10,02;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3,42;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:07: Voltage:2,94;MaxVoltage:9,9;MinVoltage:0,1;Ampere:6,87;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,23;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:10: Voltage:1,85;MaxVoltage:9,9;MinVoltage:0,1;Ampere:4,07;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,25;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:12: Voltage:0,93;MaxVoltage:9,9;MinVoltage:0,1;Ampere:1,97;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,61;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:14: Voltage:0,48;MaxVoltage:9,9;MinVoltage:0,1;Ampere:0,84;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,14;MaxTemperature:9,91;MinTemperature:0,09
17.07.2023 13:13:16: Voltage:0,17;MaxVoltage:9,9;MinVoltage:0,09;Ampere:0,23;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,2;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:18: Voltage:0,2;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,13;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,5;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:20: Voltage:0,7;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,31;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,17;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:22: Voltage:1,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,47;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,06;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:24: Voltage:2,48;MaxVoltage:9,9;MinVoltage:0,08;Ampere:7,57;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3,16;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:26: Voltage:3,67;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,65;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,43;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:28: Voltage:4,98;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,06;MaxAmpere:26,17;MinAmpere:0,22;Temperature:5,81;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:30: Voltage:6,2;MaxVoltage:9,9;MinVoltage:0,08;Ampere:17,42;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,05;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:32: Voltage:7,4;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,68;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,07;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:34: Voltage:8,4;MaxVoltage:9,9;MinVoltage:0,08;Ampere:23,09;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:36: Voltage:9,21;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,09;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,52;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:38: Voltage:9,72;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,76;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,86;MaxTemperature:9,91;MinTemperature:0,07
17.07.2023 13:13:40: Voltage:9,89;MaxVoltage:9,91;MinVoltage:0,08;Ampere:26,04;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,72;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:42: Voltage:9,61;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,07;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,26;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:44: Voltage:9,05;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,25;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,44;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:46: Voltage:8,21;MaxVoltage:9,91;MinVoltage:0,08;Ampere:20,59;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:48: Voltage:7,09;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,6;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,29;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:50: Voltage:5,89;MaxVoltage:9,91;MinVoltage:0,08;Ampere:14,22;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,99;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:52: Voltage:4,52;MaxVoltage:9,91;MinVoltage:0,08;Ampere:10,85;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:54: Voltage:3,3;MaxVoltage:9,91;MinVoltage:0,08;Ampere:7,68;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,44;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:56: Voltage:2,14;MaxVoltage:9,91;MinVoltage:0,08;Ampere:4,65;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,54;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:13:58: Voltage:1,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:2,49;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,68;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:00: Voltage:0,53;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,07;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,27;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:02: Voltage:0,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,46;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:04: Voltage:0,24;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,76;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:06: Voltage:0,52;MaxVoltage:9,91;MinVoltage:0,08;Ampere:2,04;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,95;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:08: Voltage:1,3;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,91;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,88;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:10: Voltage:2,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:6,74;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:12: Voltage:3,44;MaxVoltage:9,91;MinVoltage:0,08;Ampere:10,07;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:14: Voltage:4,6;MaxVoltage:9,91;MinVoltage:0,08;Ampere:13,52;MaxAmpere:26,17;MinAmpere:0,22;Temperature:5,57;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:16: Voltage:6;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,02;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,76;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:18: Voltage:7,14;MaxVoltage:9,91;MinVoltage:0,08;Ampere:20,11;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,89;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:20: Voltage:8,25;MaxVoltage:9,91;MinVoltage:0,08;Ampere:22,69;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,83;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:22: Voltage:9,13;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,48;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,43;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:24: Voltage:9,71;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,79;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,87;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:26: Voltage:9,83;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,95;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,75;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:28: Voltage:9,77;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,29;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,45;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:30: Voltage:9,22;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,72;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,76;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:32: Voltage:8,44;MaxVoltage:9,91;MinVoltage:0,08;Ampere:21,18;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:34: Voltage:7,42;MaxVoltage:9,91;MinVoltage:0,08;Ampere:18,3;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,59;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:36: Voltage:6,14;MaxVoltage:9,91;MinVoltage:0,08;Ampere:14,98;MaxAmpere:26,17;MinAmpere:0,22;Temperature:5,27;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:38: Voltage:4,83;MaxVoltage:9,91;MinVoltage:0,08;Ampere:11,51;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,06;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:40: Voltage:3,51;MaxVoltage:9,91;MinVoltage:0,08;Ampere:8,42;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,83;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:42: Voltage:2,31;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,36;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,63;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:44: Voltage:1,36;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,03;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,9;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:46: Voltage:0,62;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,33;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:48: Voltage:0,17;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,59;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:50: Voltage:0,1;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,7;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,36;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:52: Voltage:0,48;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,57;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,81;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:54: Voltage:1,04;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,64;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,58;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:56: Voltage:1,89;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,97;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:14:58: Voltage:3,11;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,29;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,94;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:00: Voltage:4,37;MaxVoltage:9,91;MinVoltage:0,08;Ampere:12,68;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,18;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:02: Voltage:5,63;MaxVoltage:9,91;MinVoltage:0,08;Ampere:15,78;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,49;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:04: Voltage:6,91;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,26;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,67;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:06: Voltage:8,09;MaxVoltage:9,91;MinVoltage:0,08;Ampere:21,94;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,62;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:08: Voltage:8,86;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,14;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,33;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:10: Voltage:9,49;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,69;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:12: Voltage:9,87;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,79;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,79;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:14: Voltage:9,72;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,48;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,51;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:16: Voltage:9,34;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,17;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,84;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:18: Voltage:8,63;MaxVoltage:9,91;MinVoltage:0,08;Ampere:21,81;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,03;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:20: Voltage:7,61;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,35;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,82;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:22: Voltage:6,45;MaxVoltage:9,91;MinVoltage:0,08;Ampere:15,74;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,6;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:24: Voltage:5,12;MaxVoltage:9,91;MinVoltage:0,08;Ampere:12,5;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,25;MaxTemperature:9,92;MinTemperature:0,07
17.07.2023 13:15:26: Voltage:3,79;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,24;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3;MaxTemperature:9,92;MinTemperature:0,07
