18.07.2023 04:54:55: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
18.07.2023 05:58:48: Voltage:8,93;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,27;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,4;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:58:50: Voltage:9,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,5;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,84;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:58:52: Voltage:9,9;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:58:54: Voltage:9,68;MaxVoltage:9,92;MinVoltage:18.07.2023 05:59:23: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
18.07.2023 05:59:25: Voltage:6,28;MaxVoltage:6,3;MinVoltage:4,92;Ampere:17,67;MaxAmpere:17,79;MinAmpere:14,32;Temperature:7,17;MaxTemperature:7,17;MinTemperature:5,79
18.07.2023 05:59:27: Voltage:8,49;MaxVoltage:8,6;MinVoltage:4,92;Ampere:23,38;MaxAmpere:23,38;MinAmpere:14,32;Temperature:9,05;MaxTemperature:9,09;MinTemperature:5,79
18.07.2023 05:59:29: Voltage:9,73;MaxVoltage:9,8;MinVoltage:4,92;Ampere:25,81;MaxAmpere:26,09;MinAmpere:14,32;Temperature:9,87;MaxTemperature:9,91;MinTemperature:5,79
18.07.2023 05:59:31: Voltage:9,47;MaxVoltage:9,91;MinVoltage:4,92;Ampere:24,22;MaxAmpere:26,13;MinAmpere:14,32;Temperature:9,05;MaxTemperature:9,91;MinTemperature:5,79
18.07.2023 05:59:33: Voltage:7,56;MaxVoltage:9,91;MinVoltage:4,92;Ampere:18,99;MaxAmpere:26,13;MinAmpere:14,32;Temperature:6,82;MaxTemperature:9,91;MinTemperature:5,79
18.07.2023 05:59:35: Voltage:4,87;MaxVoltage:9,91;MinVoltage:4,81;Ampere:11,77;MaxAmpere:26,13;MinAmpere:11,65;Temperature:3,9;MaxTemperature:9,91;MinTemperature:3,9
18.07.2023 05:59:37: Voltage:2,22;MaxVoltage:9,91;MinVoltage:2,18;Ampere:4,95;MaxAmpere:26,13;MinAmpere:4,87;Temperature:1,5;MaxTemperature:9,91;MinTemperature:1,5
18.07.2023 05:59:39: Voltage:0,39;MaxVoltage:9,91;MinVoltage:0,39;Ampere:0,73;MaxAmpere:26,13;MinAmpere:0,73;Temperature:0,16;MaxTemperature:9,91;MinTemperature:0,16
18.07.2023 05:59:41: Voltage:0,21;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,12;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,55;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:43: Voltage:1,61;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,12;MaxAmpere:26,13;MinAmpere:0,21;Temperature:2,37;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:45: Voltage:4,12;MaxVoltage:9,91;MinVoltage:0,08;Ampere:11,99;MaxAmpere:26,13;MinAmpere:0,21;Temperature:5;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:47: Voltage:6,9;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,37;MaxAmpere:26,13;MinAmpere:0,21;Temperature:7,67;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:49: Voltage:9,05;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,66;MaxAmpere:26,13;MinAmpere:0,21;Temperature:9,49;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:51: Voltage:9,79;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,82;MaxAmpere:26,13;MinAmpere:0,21;Temperature:9,69;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:53: Voltage:9,02;MaxVoltage:9,92;MinVoltage:0,08;Ampere:23,23;MaxAmpere:26,13;MinAmpere:0,21;Temperature:8,47;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:55: Voltage:6,86;MaxVoltage:9,92;MinVoltage:0,08;Ampere:17,08;MaxAmpere:26,13;MinAmpere:0,21;Temperature:5,93;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:57: Voltage:4,04;MaxVoltage:9,92;MinVoltage:0,08;Ampere:9,42;MaxAmpere:26,13;MinAmpere:0,21;Temperature:3,24;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:59:59: Voltage:1,5;MaxVoltage:9,92;MinVoltage:0,08;Ampere:3,48;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,97;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:01: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,08;Ampere:0,35;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,1;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:03: Voltage:0,61;MaxVoltage:9,92;MinVoltage:0,08;Ampere:2;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,91;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:05: Voltage:2,32;MaxVoltage:9,92;MinVoltage:0,08;Ampere:7,21;MaxAmpere:26,13;MinAmpere:0,19;Temperature:3,01;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:07: Voltage:5,03;MaxVoltage:9,92;MinVoltage:0,08;Ampere:14,23;MaxAmpere:26,13;MinAmpere:0,19;Temperature:5,9;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:09: Voltage:7,7;MaxVoltage:9,92;MinVoltage:0,08;Ampere:21,1;MaxAmpere:26,13;MinAmpere:0,19;Temperature:8,3;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:11: Voltage:9,4;MaxVoltage:9,92;MinVoltage:0,08;Ampere:25,45;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,69;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 06:00:13: Voltage:9,83;MaxVoltage:9,92;MinVoltage:0,08;Ampere:25,3;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,5;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:15: Voltage:8,52;MaxVoltage:9,92;MinVoltage:0,08;Ampere:21,4;MaxAmpere:26,13;MinAmpere:0,19;Temperature:7,81;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:17: Voltage:5,93;MaxVoltage:9,92;MinVoltage:0,08;Ampere:14,73;MaxAmpere:26,13;MinAmpere:0,19;Temperature:5,11;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:19: Voltage:3,16;MaxVoltage:9,92;MinVoltage:0,08;Ampere:7,5;MaxAmpere:26,13;MinAmpere:0,19;Temperature:2,49;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:21: Voltage:0,96;MaxVoltage:9,92;MinVoltage:0,08;Ampere:2,2;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,53;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:23: Voltage:0,07;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,57;MaxAmpere:26,13;MinAmpere:0,19;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:25: Voltage:0,87;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3;MaxAmpere:26,13;MinAmpere:0,19;Temperature:1,49;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:27: Voltage:3,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,09;MaxAmpere:26,13;MinAmpere:0,19;Temperature:3,82;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:29: Voltage:5,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,56;MaxAmpere:26,13;MinAmpere:0,19;Temperature:6,62;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:31: Voltage:8,3;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,7;MaxAmpere:26,13;MinAmpere:0,19;Temperature:8,89;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:33: Voltage:9,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,69;MaxAmpere:26,13;MinAmpere:0,19;Temperature:9,84;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:35: Voltage:9,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,58;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,21;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:37: Voltage:7,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,53;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,03;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:39: Voltage:5,16;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,65;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,31;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:41: Voltage:2,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,75;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,75;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:43: Voltage:0,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,35;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:45: Voltage:0,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,58;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,4;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:47: Voltage:1,29;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,05;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,78;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:49: Voltage:3,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,35;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,42;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:51: Voltage:6,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,87;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,22;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:53: Voltage:8,63;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,67;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,12;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:55: Voltage:9,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,13;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,9;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:57: Voltage:9,41;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,22;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,88;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:00:59: Voltage:7,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,5;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,65;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:01: Voltage:4,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,19;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,89;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:03: Voltage:2,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,91;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,49;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:05: Voltage:0,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,67;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,24;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:07: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,02;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,49;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:09: Voltage:1,67;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,13;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,33;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:11: Voltage:4,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,76;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,92;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:13: Voltage:6,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,19;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,54;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:15: Voltage:9,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,45;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,44;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:17: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,87;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,85;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:19: Voltage:9,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,18;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,61;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:21: Voltage:7,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,56;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,25;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:23: Voltage:4,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,05;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,37;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:25: Voltage:1,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,58;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,21;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:27: Voltage:0,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,49;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,19;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:29: Voltage:0,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,68;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,77;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:31: Voltage:2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,14;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,73;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:33: Voltage:4,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,33;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,47;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:35: Voltage:7,34;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,64;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,11;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:37: Voltage:9,33;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,18;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:39: Voltage:9,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,58;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:41: Voltage:8,7;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,12;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:43: Voltage:6,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,53;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:45: Voltage:3,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,85;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:47: Voltage:1,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,81;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:49: Voltage:0,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,31;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:51: Voltage:0,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,17;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:53: Voltage:2,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,35;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:55: Voltage:5,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,1;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:57: Voltage:7,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,22;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:01:59: Voltage:8,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,13;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:01: Voltage:9,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,58;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:03: Voltage:9,8;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:05: Voltage:9,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,75;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:07: Voltage:9,64;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,25;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:09: Voltage:8,9;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,46;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:11: Voltage:6,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,47;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,85;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:13: Voltage:3,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,02;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:15: Voltage:1,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,91;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:17: Voltage:0,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,13;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:19: Voltage:0,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,91;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:21: Voltage:2,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,2;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:23: Voltage:5,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,98;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:25: Voltage:7,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,5;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:27: Voltage:9,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,76;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:29: Voltage:9,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,47;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:31: Voltage:8,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,04;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,66;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:33: Voltage:5,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:35: Voltage:3,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,36;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:37: Voltage:0,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,82;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,55;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:39: Voltage:0,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,62;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,3;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:41: Voltage:1,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,48;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:43: Voltage:3,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,97;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:45: Voltage:6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,8;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:47: Voltage:8,46;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,96;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:49: Voltage:9,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:51: Voltage:9,47;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,1;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:53: Voltage:7,64;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,92;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:55: Voltage:4,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,13;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:57: Voltage:2,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,19;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,6;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:02:59: Voltage:0,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,86;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,19;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:01: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,53;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:03: Voltage:1,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,25;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,22;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:05: Voltage:4,08;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,99;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,95;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:07: Voltage:6,88;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,68;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:09: Voltage:9,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,43;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,49;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:11: Voltage:9,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,77;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:13: Voltage:9,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,46;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:15: Voltage:6,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,96;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,03;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:17: Voltage:4,04;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,26;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:19: Voltage:1,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,03;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:21: Voltage:0,21;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:23: Voltage:0,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,95;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:25: Voltage:2,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,04;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,16;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 06:03:27: Voltage:5,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,44;MaxAmper18.07.2023 06:04:36: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
